"lat","lon","rssi_1_1","rssi_1_2","rssi_1_3","rssi_2_1","rssi_2_2","rssi_2_3","rssi_3_1","rssi_3_2","rssi_3_3","delay_1","delay_2","delay_3","pontoId"
-8.05188,-34.94661,-89.8728571428571,-92.2614285714286,-93.5557142857143,-45.08,-77.96,-86.1114285714286,-92.95,-94.05,-97.6,5,1,6,8225
-8.05261,-34.95976,-89.4114285714286,-98.2457142857143,-88.84,-98.85,-98.2575,-93.96,-76.95,-98.116,-67.41,6,7,2,7887
-8.05537,-34.95069,-91.4642857142857,-92.1657142857143,-91.6666666666667,-88.87,-75.65,-75.15,-96.71,-85.88,-96.3725,6,3,3,7243
-8.0518,-34.94843,-88.0085714285714,-92.1671428571429,-89.28,-66.53,-86.96,-81.8642857142857,-90.1666666666667,-91.412,-97.6,4,2,5,8271
-8.04863,-34.9508,-88.7,-82.25,-83.9914285714286,-81.1983333333333,-90.8225,-88.2,-92.46,-98.012,-96.7925,3,4,5,9136
-8.04925,-34.9504,-86.52,-99.54,-88.5585714285714,-81.07,-96.3125,-94.3428571428572,-95.79,-97.346,-96.7925,3,3,5,8986
-8.05646,-34.95068,-91.2185714285714,-92.1571428571429,-91.9266666666666,-93.59,-77.65,-83.1021428571429,-91.6233333333333,-90.598,-95.73,6,3,3,6804
-8.05223,-34.9481,-84.71,-87.2142857142857,-87.8857142857143,-65.02,-81.47125,-86.3942857142857,-89.7716666666667,-90.792,-97.6,5,2,5,7991
-8.0527,-34.95978,-89.3957142857143,-98.2457142857143,-91.5157142857143,-100.931666666667,-98.2575,-92.3942857142857,-84.5666666666667,-98.116,-63.08,6,7,2,7866
-8.05451,-34.94958,-89.826,-89.05,-90.7325,-85.04,-82.92,-81.86,-91.7533333333333,-88.486,-96.3725,5,2,4,7475
-8.05562,-34.95502,-95.0828571428572,-97.1028571428571,-93.6571428571429,-98.05,-92.6075,-90.78,-84.44,-69.752,-92.88,6,5,1,7021
-8.05583,-34.95852,-88.49,-99.5742857142857,-87.8271428571429,-95.8766666666667,-95.8825,-86.72,-87.24,-89.988,-65.91,7,7,0,6940
-8.05367,-34.94836,-86.4485714285714,-89.7328571428571,-92.0857142857143,-80.83,-82.0125,-80.4185714285714,-91.2483333333333,-94.64,-97.255,5,2,5,7679
-8.04868,-34.95053,-88.52,-84.35,-77.57,-78.51,-87.8775,-83.2871428571429,-92.815,-97.496,-96.7925,3,3,5,9116
-8.05202,-34.95139,-83.3128571428571,-93.3671428571429,-97.02,-86.14,-90.49,-90.4857142857143,-96.88,-96.93,-95.605,4,3,3,8111
-8.05748,-34.9465,-88.18,-90.8,-88.1328571428571,-89.74,-71.2075,-69.11,-87.4033333333333,-88.8652727272727,-96.3625,7,2,5,6742
-8.05397,-34.95953,-85.66,-99.6357142857143,-86.5514285714286,-95.72,-100.225,-88.2328571428571,-78.955,-89.444,-61.66,6,7,1,7617
-8.05284,-34.95374,-88.4761904761905,-98.8,-89.4703571428571,-100.793333333333,-98.6375,-99.06,-98.4983333333333,-99.518,-97.765,5,4,2,7843
-8.04726,-34.94756,-97.0085714285714,-86.76,-96.71,-91.45,-99.66,-103.27,-99.9366666666667,-101.466666666667,-94.4075,3,3,6,9482
-8.04717,-34.95059,-90.9,-75.7,-79.82,-93.6433333333333,-92.04,-91.0142857142857,-90.0516666666667,-99.034,-94.4075,2,4,5,9497
-8.04951,-34.9598,-85.08,-94.0842857142857,-80.8585714285714,-96.78,-95.4775,-92.71,-82.5833333333333,-102.688,-79.08,5,7,3,8927
-8.04783,-34.95067,-80.14,-79.3314285714286,-86.83,-95.33,-92.5125,-90.5414285714286,-86.005,-98.012,-94.4075,2,4,5,9403
-8.05547,-34.95073,-91.4642857142857,-84.58,-91.6666666666667,-72.58,-72.915,-65.52,-87.0483333333333,-89.07,-96.3725,6,3,3,7162
-8.04807,-34.9476,-92.08,-88.95,-87.51,-97.46,-97.685,-100.171428571429,-106.07,-102.064,-94.4075,3,3,6,9362
-8.05574,-34.95895,-86.3442857142857,-100.288571428571,-85.6771428571429,-84.51,-100.225,-84.6542857142857,-87.24,-85.38,-63.83,7,7,1,6963
-8.05446,-34.95376,-90.25,-96.6671428571429,-88.34,-94.85,-88.8325,-89.9342857142857,-85.58,-82.518,-95.455,5,4,2,7495
-8.04816,-34.9542,-77.5485714285714,-100.05,-79.36,-92.575,-86.17,-92.9121428571429,-80.3211111111111,-104.27,-96.15,2,5,4,9330
-8.05636,-34.95508,-94.7514285714286,-97.7914285714286,-94.1414285714286,-100.12,-91.8025,-90.8414285714286,-81.495,-68.544,-93.0075,6,5,1,6829
-8.05184,-34.95738,-88.1528571428571,-97.42,-90.05,-98.54,-98.52,-93.4214285714286,-69.7133333333333,-95.63,-86.43,5,6,2,8245
-8.05052,-34.95388,-88.7085714285714,-95.7864285714286,-97.97,-96.9083333333333,-97.4925,-97.22,-87.395,-98.048,-97.6175,3,4,3,8679
-8.05049,-34.95425,-97.91,-98.4607142857143,-94.03,-99.475,-97.775,-94.3495238095238,-88.5333333333333,-97.054,-100.835,4,5,3,8695
-8.05283,-34.95344,-84.16,-98.9328571428571,-92.22,-101.231666666667,-100.9,-97.1385714285714,-99.515,-99.576,-97.765,4,4,2,7844
-8.0553,-34.95364,-89.1635714285714,-96.14,-90.26,-93.9788888888889,-91.77,-93.67,-81.0816666666667,-83.706,-97.3875,6,4,2,7278
-8.04965,-34.94757,-97.1971428571429,-86.1,-95.8457142857143,-91.26,-92.7425,-97.3242857142857,-91.36,-95.518,-98.9125,4,2,6,8888
-8.04653,-34.94511,-89.2671428571429,-87.4121714285714,-92.2535714285714,-85.08,-90.9375,-78.0426587301587,-87.0581666666667,-91.69,-96.92,4,3,7,9582
-8.05309,-34.95342,-92.02,-98.4585714285714,-91.7257142857143,-100.715,-98.92,-99.67,-98.1683333333333,-99.576,-97.2975,5,4,2,7791
-8.05165,-34.94937,-97.05,-94.6,-91.2857142857143,-81.09,-89.46,-86.4728571428571,-91.8033333333333,-96.142,-97.7875,4,2,4,8345
-8.05277,-34.94652,-92.1857142857143,-90.0457142857143,-90.0728571428571,-59.29,-78.995,-79.5271428571429,-90.685,-83.03,-97.255,5,1,5,7858
-8.04643,-34.94944,-92.7128571428571,-97.79,-93.34,-93.84,-96.225,-95.8042857142857,-90.9733333333333,-101.424,-94.4075,2,4,6,9657
-8.05139,-34.95847,-83.9357142857143,-96.0185714285714,-86.4242857142857,-97.6933333333333,-96.9575,-91.5357142857143,-89.5483333333333,-98.266,-78.38,5,7,2,8447
-8.05565,-34.95394,-99.98,-96.1742857142857,-91.8085714285714,-98.9783333333333,-96.4125,-94.8442857142857,-79.065,-72.242,-96.34,6,5,2,6999
-8.05565,-34.95429,-90.46375,-96.2,-95.35,-98.5,-91.935,-92.6714285714286,-78.6366666666667,-72.88,-95.8525,6,5,2,6998
-8.05458,-34.94963,-87.62,-90.9964285714286,-90.7325,-87.18,-86.8170833333333,-82.8757142857143,-91.7533333333333,-88.486,-96.3725,5,2,4,7461
-8.05278,-34.95554,-90.0114285714286,-96.56,-90.7,-99.8283333333333,-96.1425,-94.3771428571429,-60.47,-89.5,-88.96,5,5,2,7854
-8.05733,-34.94651,-92.18,-84.5542857142857,-88.1328571428571,-87.43,-71.2075,-66.2228571428571,-87.4033333333333,-87.22,-96.3625,7,2,5,6747
-8.05564,-34.95446,-91.54125,-96.2,-92.65,-96.0116666666667,-90.945,-92.6557142857143,-77.0233333333333,-71.052,-96.7625,6,5,2,7007
-8.04872,-34.95798,-80.96,-93.1657142857143,-80.6228571428571,-98.0933333333333,-93.4675,-96.3471428571429,-82.75,-102.228666666667,-87.58,4,7,3,9105
-8.04748,-34.94533,-89.6328571428571,-91.0885714285714,-91.7235714285714,-76.58,-90.9375,-86.78,-87.8358333333333,-81.828,-96.92,4,3,7,9441
-8.054,-34.95354,-80.01,-96.6671428571429,-90.83,-92.83,-99.61,-89.6957142857143,-91.38,-89.968,-95.455,5,4,2,7614
-8.05603,-34.95784,-91.1057142857143,-99.2842857142857,-91.3728571428571,-95.9383333333333,-92.8475,-92.9342857142857,-89.135,-80.462,-71.16,7,6,0,6896
-8.05161,-34.94961,-91.0071428571429,-92.9028571428571,-94.73,-70.09,-80.6,-87.0842857142857,-92.7566666666667,-96.142,-97.7875,4,2,4,8361
-8.04922,-34.94721,-95.7114285714286,-87.5514285714286,-93.2585714285714,-78.52,-96.4925,-103.22,-91.1566666666667,-96.518,-98.9125,4,2,6,8994
-8.05226,-34.9472,-90.1785714285714,-89.1914285714286,-90.0071428571429,-50.54,-76.115,-78.67,-87.28,-95.512,-97.6,5,1,5,7966
-8.05294,-34.94872,-84.27,-88.6757142857143,-89.0728571428571,-72.58,-87.85,-81.9471428571429,-91.17,-91.176,-97.255,5,2,4,7810
-8.0563,-34.95507,-94.8142857142857,-97.7914285714286,-94.0171428571429,-98.32,-90.9425,-90.6628571428571,-83.0883333333333,-68.544,-93.0075,6,5,1,6841
-8.05102,-34.95975,-80.78,-93.48,-81.7585714285714,-99.26,-91.1775,-88.9514285714286,-90.1316666666667,-102.204,-90.41,5,7,2,8562
-8.04944,-34.95543,-77.81,-100.43,-75.01,-99.55,-94.65,-94.0471428571428,-83.5716666666667,-99.9346666666667,-99.4975,3,5,3,8947
-8.05106,-34.95981,-83.2642857142857,-95.4428571428571,-82.9914285714286,-99.26,-92.145,-93.84,-91.7016666666667,-102.204,-81.52,5,7,2,8550
-8.05515,-34.95924,-82.6742857142857,-100.288571428571,-75.26,-95.72,-100.225,-82.7714285714286,-81.255,-85.38,-60.02,7,7,1,7350
-8.05446,-34.9561,-92.8761904761905,-98.7371428571429,-82.26,-103.59,-100.43,-95.78,-81.195,-81.3505714285714,-86.71,6,5,1,7493
-8.05555,-34.95468,-92.6928571428572,-97.1142857142857,-96.86,-94.6533333333333,-92.7275,-90.6785714285714,-74.105,-69.134,-93.295,6,5,2,7093
-8.05548,-34.95588,-87.39,-98.5685714285714,-87.76,-96.1066666666667,-82.33,-86.7,-83.8283333333333,-72.458,-86.58,6,5,1,7147
-8.0552,-34.95624,-81.58,-98.7371428571429,-87.9,-96.4316666666667,-95.3975,-93.6828571428572,-85.2283333333333,-75.2824,-95.16,6,6,1,7325
-8.05263,-34.94603,-92.9657142857143,-91.4828571428572,-93.3957142857143,-58.78,-85.41,-92.23,-90.685,-88.372,-97.255,5,1,6,7884
-8.05602,-34.95504,-94.52,-97.7914285714286,-93.75,-97.7016666666667,-90.86,-89.5542857142857,-83.0883333333333,-76.456,-93.5575,6,5,1,6898
-8.05648,-34.95068,-91.2185714285714,-92.1571428571429,-91.9266666666666,-86.1933333333333,-84.935,-86.625,-91.6233333333333,-90.598,-95.73,6,3,3,6800
-8.04648,-34.94568,-89.2671428571429,-91.4228571428572,-98.16,-98.16,-90.9375,-87.6064285714286,-87.0581666666667,-82.304,-96.92,3,3,7,9588
-8.05561,-34.95437,-90.45,-96.2,-92.5528571428571,-96.58,-87.89,-92.0642857142857,-78.6366666666667,-68.34,-94.5675,6,5,2,7034
-8.04707,-34.95391,-73.7157142857143,-87.9414285714286,-60.64,-91.332,-85.4,-91.1521428571428,-81.25,-102.828,-95.695,2,5,4,9512
-8.04932,-34.95586,-77.1485714285714,-95.01,-67.89,-99.55,-87.64,-94.5557142857143,-84.49,-99.9346666666667,-96.1275,3,6,3,8971
-8.04819,-34.95905,-77.95,-90.5971428571429,-72.26,-96.4233333333333,-93.03,-96.6567857142857,-84.17,-106.544,-87.96,4,7,3,9308
-8.04837,-34.94694,-101.74,-91.6447619047619,-103.33,-86.14,-99.9125,-98.0130357142857,-96.5633333333333,-101.744,-96.56,3,2,6,9274
-8.04928,-34.95303,-69.94,-91.26,-79.3671428571429,-85.76,-90.27,-86.9985714285714,-91.8966666666667,-98.268,-96.7675,3,4,4,8981
-8.05644,-34.95638,-91.1428571428571,-99.1157142857143,-91.36,-99.4316666666667,-91.4675,-94.6128571428571,-91.13,-68.556,-84.46,6,6,1,6806
-8.05147,-34.95046,-92.2042857142857,-92.5771428571428,-91.1914285714286,-78,-98.54,-90.2871428571429,-94.785,-94.73,-95.9225,4,3,4,8415
-8.05533,-34.9537,-89.62,-96.14,-97.09,-97.6033333333333,-94.0525,-98.92,-83.185,-80.634,-96.28,6,4,2,7265
-8.04757,-34.94758,-99.2242857142857,-83.6485714285714,-103.71,-90.76,-98.8375,-97.3328571428572,-99.08,-100.936,-94.4075,3,3,6,9432
-8.05353,-34.95576,-86.8614285714286,-96.3785714285714,-89.9928571428571,-101.301666666667,-100.04,-97.7085714285714,-66.855,-86.44,-88.47,5,5,1,7710
-8.05661,-34.95524,-95.2757142857143,-99.0514285714286,-93.9542857142857,-98.32,-91.8025,-90.8414285714286,-83.9966666666667,-68.106,-87.7225,6,5,1,6779
-8.04879,-34.95775,-84.0314285714286,-93.1114285714286,-77.2,-98.0933333333333,-100.31,-95.2628571428571,-87.7066666666667,-102.228666666667,-94.09,4,6,3,9089
-8.05196,-34.9468,-90.2657142857143,-89.6885714285714,-90.1371428571429,-56.09,-77.2275,-82.4057142857143,-94.14,-94.502,-97.6,5,1,5,8166
-8.0486,-34.95094,-90.89,-90.17,-84.4657142857143,-77.69,-89.805,-87.0133333333333,-89.5783333333333,-98.012,-96.7925,2,4,5,9148
-8.04881,-34.95041,-87.8542857142857,-85.8585714285714,-96.78,-84.57,-95.59,-83.2871428571429,-92.815,-97.496,-96.7925,3,3,5,9086
-8.05514,-34.9533,-88.28,-95.5728571428572,-92.05,-93.15,-82.14,-91.3485714285714,-90.12,-78.13,-96.47,6,4,2,7356
-8.04967,-34.95308,-86.6575,-92.6728571428572,-78.25,-83.75,-90.52,-87.1683333333333,-91.8966666666667,-97.358,-96.1725,3,4,4,8883
-8.05546,-34.95606,-81.45,-98.5685714285714,-85.76,-96.1066666666667,-93.725,-89.08,-86.7683333333333,-75.2244,-88.33,6,6,1,7167
-8.04844,-34.95961,-78.3171428571429,-96.15,-71.4228571428571,-90.9033333333333,-87.5175,-93.4357142857143,-91.25,-106.544,-85.27,4,7,3,9243
-8.05342,-34.94878,-86.6814285714286,-89.1914285714286,-88.5557142857143,-71.58,-84.15,-84.21,-89.38,-91.502,-97.255,5,2,4,7735
-8.05092,-34.94763,-95.7571428571429,-94.38,-97.4142857142857,-77.33,-93.485,-93.4525,-97.8733333333333,-99.7266666666666,-98.9125,4,2,5,8586
-8.05537,-34.95072,-90.6785714285714,-92.1657142857143,-90.2952380952381,-85.085,-76.04,-81.2042857142857,-86.2308333333333,-93.64,-96.3725,6,3,3,7240
-8.04805,-34.94762,-88.64,-80.0571428571428,-93.14,-92.26,-97.685,-98.7014285714286,-106.07,-102.064,-94.4075,3,3,6,9368
-8.05482,-34.9561,-88.1542857142857,-96.52,-86.51,-100.909166666667,-99.975,-95.7442857142857,-85.99,-87.058,-90.33,6,5,1,7414
-8.05227,-34.94712,-90.1785714285714,-90.6942857142857,-90.0071428571429,-62.79,-80.67,-80.7114285714286,-91.165,-95.178,-97.6,5,1,5,7963
-8.04875,-34.95969,-73.14,-88.4828571428571,-67.01,-91.1533333333333,-88.27,-93.7042857142857,-83.615,-104.362,-80.52,4,7,3,9097
-8.05182,-34.9483,-88.0085714285714,-90.34,-97.24,-67.59,-84.24,-79.6457142857143,-88.9233333333333,-91.868,-97.6,4,2,5,8260
-8.05562,-34.95402,-94.5257142857143,-96.1742857142857,-93.6,-98.2166666666667,-94.67,-94.8442857142857,-79.065,-68.664,-96.3375,6,5,2,7027
-8.05052,-34.95053,-94.4871428571429,-95.6171428571429,-94.5871428571428,-83.76,-93.7925,-85.65,-90.81,-95.348,-98.7325,3,3,4,8683
-8.05005,-34.95473,-82.9994285714286,-98.2553571428572,-87.8185714285714,-101.535,-97.59125,-90.6569047619048,-80.6172222222222,-99.9346666666667,-96.9827777777778,3,5,3,8799
-8.0542,-34.94651,-68.48,-84.6021428571429,-79.54,-61.29,-59.17,-78.2714285714286,-91.6483333333333,-88.616,-97.255,6,1,5,7576
-8.05213,-34.95674,-86.4342857142857,-98.1085714285714,-76.34,-98.54,-98.74,-93.4214285714286,-67.8783333333333,-95.63,-84.66,5,6,2,8066
-8.04675,-34.95382,-75.43,-79.27,-72.2057142857143,-87.9,-77.27,-94.59,-84.2116666666667,-102.828,-97.22,2,5,4,9553
-8.0583,-34.95034,-93.34,-93.2814285714286,-93.5628571428571,-97.1716666666667,-76.4875,-82.0171428571429,-92.33,-81.814,-96.2325,7,4,4,6710
-8.05074,-34.94603,-91.0685714285714,-90.42,-93.78,-67.02,-82.195,-91.97,-89.3683333333333,-96.776,-98.9125,4,1,6,8619
-8.04883,-34.9576,-77.7,-93.1114285714286,-77.3442857142857,-98.0933333333333,-94.9,-94.21,-89.9166666666667,-102.228666666667,-92.84,4,6,3,9079
-8.0551,-34.95317,-88.28,-94.5757142857143,-92.2842857142857,-95.9,-96.09,-88.0728571428571,-81.085,-80.13,-97.5125,6,4,2,7377
-8.04662,-34.9506,-84.64,-70.45,-83.14,-95.09,-98.73,-91.9132142857143,-90.5533333333333,-98.898,-94.4075,2,4,5,9573
-8.05665,-34.95571,-95.4914285714286,-99.0457142857143,-95.07,-99.0533333333333,-91.565,-93.0971428571429,-86.9683333333333,-57.94,-85.53,6,5,1,6772
-8.05613,-34.95505,-95.22,-97.7914285714286,-89.72,-97.9533333333333,-90.9425,-83.77,-83.0883333333333,-76.456,-94.4175,6,5,1,6879
-8.04976,-34.95465,-74.58,-98.5492857142857,-79.83,-99.9716666666666,-94.16,-93.0671428571429,-80.6172222222222,-99.9346666666667,-97.1045833333333,3,5,3,8861
-8.04647,-34.94518,-92.72,-95.84,-92.2535714285714,-90.8046428571429,-90.9375,-83.1001587301587,-87.0581666666667,-77.8885,-96.92,4,3,7,9603
-8.05143,-34.95069,-91.28,-92.5771428571428,-90.97,-82.22,-83.97,-90.46,-92.7283333333333,-95.286,-95.9225,4,3,4,8433
-8.04643,-34.95052,-100.5,-77.8537619047619,-82.5267619047619,-94.9,-94.1525,-93.4603571428571,-90.5533333333333,-98.898,-94.4075,2,4,5,9649
-8.05048,-34.95423,-85.65,-98.4607142857143,-86.8521428571429,-101.37,-97.775,-94.3495238095238,-88.5333333333333,-97.054,-100.835,3,5,3,8700
-8.05417,-34.95356,-88.3014285714286,-96.6671428571429,-89.81,-95.84,-90.5525,-89.0328571428571,-91.9633333333333,-87.034,-95.455,5,4,2,7586
-8.05548,-34.95534,-95.1414285714286,-97.3871428571429,-93.5928571428571,-98.525,-90.09,-92.1142857142857,-77.8128571428572,-56.62,-93.93,6,5,1,7151
-8.05542,-34.95796,-89.0014285714286,-99.5742857142857,-86.7,-97.4416666666667,-100.225,-90.7428571428571,-85.56,-89.988,-66.58,6,6,0,7201
-8.04692,-34.95058,-86.96,-87.83,-89.52,-93.8533333333333,-94.7625,-89.7132142857143,-90,-99.034,-94.4075,2,4,5,9536
-8.05619,-34.9508,-91.2185714285714,-91.1371428571429,-92.2171428571429,-88.97,-85.5925,-77.8614285714286,-92.96,-88.71,-96.3725,6,3,3,6864
-8.05514,-34.94997,-92.78,-92.4414285714286,-93.1377380952381,-84.33,-78.15,-80.5614285714286,-88.57,-83.77,-96.3725,6,3,4,7360
-8.05006,-34.94763,-96.6814285714286,-86.8921428571429,-96.4,-78.5,-92.7425,-92.39,-91.4083333333333,-95.518,-98.9125,4,2,5,8798
-8.05198,-34.94733,-88.1671428571428,-90.1914285714286,-91.1628571428572,-40.76,-80.3375,-80.2,-90.2616666666667,-97.146,-97.6,5,1,5,8145
-8.05514,-34.95324,-88.28,-95.5728571428572,-95.03,-95.29,-91.135,-87.66,-81.085,-78.13,-95.6025,6,4,2,7358
-8.05121,-34.95238,-87.28,-90.94,-80.9671428571429,-84.59,-82.97,-88.7785714285714,-90.12,-93,-95.1975,4,4,3,8507
-8.04809,-34.94755,-102.44,-82.2914285714286,-95.2635714285714,-93.45,-97.685,-104.03,-106.07,-102.064,-94.6125,3,3,6,9351
-8.04701,-34.94756,-93.89,-85.4142857142857,-90.64,-90.075,-104.47,-104.48,-101.63,-101.806,-94.4075,3,3,6,9527
-8.05204,-34.95331,-83.4457142857143,-92.56,-86.5414285714286,-87.33,-86.315,-98.79,-99.21,-97.572,-95.605,4,4,3,8101
-8.05136,-34.95059,-88.5914285714286,-92.5771428571428,-90.2085714285714,-86.83,-94.5,-91.02,-92.57,-94.73,-95.9225,4,3,4,8459
-8.05571,-34.95501,-93.8242857142857,-97.1028571428571,-90.22,-96.455,-92.6075,-93.53,-79.755,-76.532,-92.41,6,5,1,6973
-8.05261,-34.94851,-88.52625,-88.4371428571429,-90.2928571428571,-69.73,-77.06,-82.3314285714286,-90.78,-93.336,-97.255,5,2,5,7889
-8.0486,-34.9509,-87.9235714285714,-90.17,-82,-85.2,-90.8225,-87.5141666666667,-89.5783333333333,-98.012,-96.7925,3,4,5,9149
-8.05194,-34.95286,-77.13,-91.76,-76.75,-88.95,-86.315,-94.7414285714286,-87.7583333333333,-97.142,-95.605,4,4,3,8178
-8.05641,-34.95509,-95.4385714285714,-97.7914285714286,-94.1414285714286,-95.29,-91.8025,-90.8414285714286,-81.495,-68.544,-94.04,6,5,1,6814
-8.05923,-34.94722,-92.0348809523809,-88.9755844155844,-90.99,-93.99,-81.4455,-83.61,-91.7869444444444,-91.6292727272727,-95.8575,8,3,5,6642
-8.05092,-34.95967,-71.41,-95.0071428571429,-84.0485714285714,-99.26,-91.66,-90.1542857142857,-90.1316666666667,-102.204,-92.67,5,7,2,8585
-8.05009,-34.95312,-87.89,-95.2228571428571,-80.25,-95.15,-92.1258333333333,-89.6154761904762,-92.3416666666667,-97.358,-96.1825,3,4,3,8791
-8.05182,-34.94824,-89.2571428571429,-93.0628571428571,-91.87,-71.84,-80.4775,-79.6457142857143,-86.7466666666667,-94.252,-97.6,4,2,5,8261
-8.05546,-34.9563,-96.6,-98.5685714285714,-90.1217857142857,-96.4316666666667,-93.13,-94.97,-85.595,-72.8364,-78.15,6,6,1,7164
-8.05202,-34.95093,-85.9157142857143,-93.1328571428571,-89.0014285714286,-84.13,-89.2125,-89.4542857142857,-95.3216666666667,-95.396,-95.605,4,3,4,8117
-8.05445,-34.94954,-84.73,-90.9964285714286,-90.6342857142857,-87.05,-79.11,-84.0142857142857,-91.7533333333333,-88.816,-96.3725,5,2,4,7503
-8.04847,-34.95281,-70.8742857142857,-82.94,-72.19,-81.38,-84.78,-87.2328571428571,-88.76,-100.104,-96.8925,2,4,4,9225
-8.05442,-34.95359,-90.24,-94.58,-85.21,-92.64,-88.8325,-89.9342857142857,-91.63,-80.5,-95.455,5,4,2,7518
-8.04986,-34.95046,-97.9442857142857,-103.39,-96.1328571428571,-84.01,-94.7475,-94.0242857142857,-95.0566666666667,-96.632,-98.7325,3,3,4,8838
-8.05128,-34.95984,-85.6514285714286,-97.53,-75.2,-99.26,-97.905,-90.9485714285714,-98.33,-99.194,-84.21,5,7,2,8483
-8.0493,-34.95591,-76.14,-95.1514285714286,-71.7,-98.6366666666667,-91.33,-94.09,-84.49,-99.9346666666667,-95.03,3,6,3,8974
-8.05847,-34.94977,-86.99,-92.9457142857143,-87.05,-97.56,-68.8,-81.9428571428572,-94.0333333333333,-85.59,-96.2325,7,4,4,6697
-8.05341,-34.94878,-86.6814285714286,-89.1914285714286,-88.5557142857143,-75.52,-80.21,-70.4,-88.6833333333333,-86.26,-97.255,5,2,4,7738
-8.05517,-34.95254,-89.47,-95.1028571428571,-94.0014285714286,-97.29,-90.84,-91.2357142857143,-91.69,-80.63,-93.16,6,4,3,7342
-8.05545,-34.95072,-91.4642857142857,-92.1657142857143,-97.6,-66.02,-72.915,-77.9171428571428,-87.0483333333333,-86.71,-96.3725,6,3,3,7183
-8.04849,-34.95178,-81.1342857142857,-91.1271428571429,-99.16,-93.89,-95.5,-87.1771428571429,-89.1866666666667,-101.03,-96.78,2,4,4,9216
-8.05527,-34.95621,-93.21,-98.7371428571429,-78.89,-96.4316666666667,-93.49,-93.4514285714286,-91.31,-75.2824,-94.97,6,6,1,7292
-8.04897,-34.94701,-97.8542857142857,-85.3171428571429,-95.8357142857143,-93.59,-96.4925,-95.5985714285714,-94.3466666666666,-98.844,-96.3575,4,2,6,9049
-8.05643,-34.95069,-91.2185714285714,-92.1571428571429,-91.9266666666666,-88.84,-84.935,-82.52,-91.6233333333333,-89.13,-95.73,6,3,3,6808
-8.05577,-34.95501,-93.9514285714286,-97.7914285714286,-98.36,-96.76,-96.48,-91.1971428571429,-77.12,-76.26,-93.7425,6,5,1,6956
-8.04862,-34.94696,-97.2571428571429,-89.09,-99.2121428571429,-79.83,-93.97,-96.1673214285714,-95.915,-101.01,-96.56,3,2,6,9142
-8.05039,-34.95963,-89.14,-97.2514285714286,-86.6428571428571,-96.0366666666667,-96.5925,-92.46,-86.8133333333333,-102.688,-87.27,5,7,2,8738
-8.04869,-34.95968,-78.5671428571429,-88.4828571428571,-77.26,-91.1216666666667,-89.7375,-93.71,-84.74,-106.544,-82.58,4,7,3,9112
-8.05535,-34.95084,-90.56,-90.28,-90.2952380952381,-82.58,-90.22,-83.6461904761905,-89.06,-73.38,-96.3725,6,3,3,7257
-8.05233,-34.95978,-86.2528571428572,-98.2457142857143,-90.3785714285714,-98.85,-98.2575,-93.2846428571429,-84.5666666666667,-98.116,-88.29,6,7,2,7941
-8.04799,-34.94765,-97.8121428571429,-79.38,-95.3464285714286,-94.89,-97.685,-96.4,-106.07,-102.064,-94.4075,3,3,6,9380
-8.04767,-34.94759,-100.23,-79.4471428571429,-95.5985714285714,-86.95,-99.6825,-96.5714285714286,-101.491666666667,-97.82,-94.4075,3,3,6,9422
-8.05251,-34.95546,-86.8842857142857,-97.0071428571429,-91.7071428571429,-98.28,-96.1425,-94.0128571428571,-65.2516666666667,-86.576,-96.6,5,5,2,7908
-8.04842,-34.95959,-84.95,-88.2042857142857,-65.76,-90.9033333333333,-86.27,-93.4357142857143,-82.8316666666667,-106.544,-83.08,4,7,3,9254
-8.0522,-34.94771,-88.5814285714286,-84.77,-89.5342857142857,-50.33,-77.0975,-64.27,-88.2616666666667,-94.332,-97.6,5,1,5,8024
-8.05026,-34.94765,-98.64,-89.8907142857143,-96.2371428571429,-76,-90.9125,-101.49,-91.43,-96.362,-98.9125,4,2,5,8764
-8.05199,-34.9476,-91.2671428571429,-93.59,-91.5528571428571,-51.71,-83.625,-77.3642857142857,-88.0066666666667,-96.78,-97.6,5,1,5,8137
-8.05192,-34.9478,-91.59,-93.84,-89.1371428571429,-49.77,-68.6825,-79.2685714285714,-90.7266666666667,-98.048,-97.6,4,2,5,8193
-8.04986,-34.94749,-96.5914285714286,-85.3164285714286,-97.04,-84.21,-92.7425,-96.7742857142857,-91.2466666666667,-95.518,-98.9125,4,2,6,8840
-8.04934,-34.95304,-79.6628571428571,-91.85,-78.0714285714286,-84.82,-92.88,-86.9985714285714,-82.31,-96.186,-96.2825,3,4,4,8966
-8.05111,-34.95059,-89.6171428571429,-93.87,-90.6942857142857,-86.26,-93.74,-88.9028571428571,-93.5516666666667,-95.582,-96.5925,4,3,4,8543
-8.04643,-34.95066,-87.6475,-71.27,-82.5267619047619,-93.7943055555556,-95.485,-95.09,-90.5533333333333,-98.898,-94.4075,2,4,5,9648
-8.04643,-34.94999,-92.03,-81.1842857142857,-82.08,-93.78,-94.1525,-92.7560714285714,-90.5533333333333,-101.298,-94.4075,2,4,6,9653
-8.05355,-34.94855,-86.1542857142857,-89.0542857142857,-88.4385714285714,-65.46,-67.915,-78.46,-91.935,-89.384,-97.255,5,2,4,7707
-8.0545,-34.95939,-84.78,-100.805714285714,-82.1671428571429,-95.72,-100.225,-87.0714285714286,-74.0433333333333,-89.368,-54.66,6,7,1,7476
